Code,IUPAC name,CAS #,Empirical Formula,DBE,MW,BP,pKa,logP,Refractive Index,5 µg/mL,10 µg/mL,20 µg/mL,SMILES,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
RM1,"[3-[3-(3,5-ditert-butyl-4-hydroxyphenyl)propanoyloxy]-2,2-bis[3-(3,5-ditert-butyl-4-hydroxyphenyl)propanoyloxymethyl]propyl] 3-(3,5-ditert-butyl-4-hydroxyphenyl)propanoate",6683-19-8,C73H108O12,20.0,1177.6,779.0,11.71,23.0,,0.0,0.0,0.0,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)CCC(=O)OCC(COC(=O)CCC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C)(COC(=O)CCC3=CC(=C(C(=C3)C(C)(C)C)O)C(C)(C)C)COC(=O)CCC4=CC(=C(C(=C4)C(C)(C)C)O)C(C)(C)C,14.09759139858905,14.09759139858905,0.06289968406320678,-1.583312103894714,0.048539300020120885,13.176470588235293,1177.6549999999986,1068.7909999999993,1176.7840788960002,472.0,0.0,0.3056426538791839,-0.5073406919509584,0.5073406919509584,0.3056426538791839,0.27058823529411763,0.4,0.5176470588235295,16.574293698696184,9.777866684014993,2.3902287655620653,-2.3165303063670226,2.4427158134677276,-2.4371075753690863,5.721410186883954,-0.17026478672952025,2.425899834373451,1.7642945715449032,2473.401539904109,65.0175681322696,56.65892423346629,56.65892423346629,38.44003559230342,30.54356373187089,30.54356373187089,32.3009230447516,32.3009230447516,15.771494721448034,15.771494721448034,10.386709008496663,10.386709008496663,-6.039999999999999,1.3262661108098091e+17,71.44089737021311,26.516569311376113,20.00280398130175,510.76205367010925,39.37356139456302,54.84056566058407,0.0,0.0,0.0,23.877221151807397,19.178148736287287,0.0,0.0,0.0,214.70062934026794,135.7646281472422,25.683286491704038,0.0,58.5517101308503,23.877221151807397,0.0,0.0,5.41499046939678,260.8561895311574,26.427527858051672,115.29235444805684,0.0,22.99804733313562,0.0,0.0,22.99804733313562,0.0,70.7308585892219,107.12881079836578,5.41499046939678,258.61439718464317,48.53093654769288,0.0,0.0,0.0,186.11999999999998,99.03966323443011,39.60425831565011,0.0,74.36462031654371,0.0,66.76141790036395,0.0,0.0,214.70062934026794,0.0,18.947451815200196,24.412795762438616,0.0,56.39036559435618,45.690599699398035,4.621942379668429,-1.4894545460961313,15.369551215660518,0.8538814734455602,46.7336517544621,0.0,0.6164383561643836,85.0,4.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,12.0,4.0,12.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,22.28667655040192,4.0,15.879199999999962,341.5802000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM2,"octadecyl 3-(3,5-ditert-butyl-4-hydroxyphenyl)propanoate",2082-79-3,C35H62O3,5.0,530.9,568.0,12.33,13.93,,0.326,0.434,0.336,CCCCCCCCCCCCCCCCCCOC(=O)CCC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C,12.33574300088167,12.33574300088167,0.11698913810822176,-0.15888728074944103,0.13462842899469382,12.18421052631579,530.8780000000003,468.38200000000035,530.469895844,220.0,0.0,0.3056157110279339,-0.5073406919509584,0.5073406919509584,0.3056157110279339,0.6578947368421053,1.0263157894736843,1.394736842105263,16.53241220224633,9.778075511669819,2.2615976590633355,-2.27889837731719,2.3955747608858764,-2.1786657558465925,5.694075686382137,-0.14325355215347274,2.8341193423776763,2.131331311862653,731.3600463441552,28.443100532052178,26.353439557351344,26.353439557351344,17.963562288669134,15.989444323560999,15.989444323560999,13.563318198021536,13.563318198021536,7.664471709372059,7.664471709372059,5.136753669779117,5.136753669779117,-1.51,82948239.70048739,34.51740476842971,18.719232952191152,15.17444263057058,236.08402551874536,9.843390348640755,5.749511833283905,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,156.91121887864782,40.36197865973656,6.4208216229260096,6.606881964512918,14.637927532712576,5.969305287951849,0.0,0.0,0.0,174.8709305492962,6.606881964512918,28.823088612014207,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,17.682714647305474,26.78220269959144,0.0,174.31048246266764,12.13273413692322,0.0,0.0,0.0,46.53,0.0,9.901064578912528,0.0,16.79928622674541,25.198037043648842,29.531997720943004,89.89150272096417,0.0,0.0,60.59889453475758,4.736862953800049,5.513309958494503,0.0,12.33574300088167,10.88538751526909,2.6682680661546754,0.27173697196578495,4.125905810998408,22.52219557208812,15.51078643748109,0.0,0.8,38.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,17.003666862244984,1.0,10.724499999999992,164.33279999999965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
RM3,"tris(2,4-ditert-butylphenyl) phosphite",31570-04-4,C42H63O3P,11.5,646.9,361.0,,17.56,,0.414,0.393,0.281,CC(C)(C)C1=CC(=C(C=C1)OP(OC2=C(C=C(C=C2)C(C)(C)C)C(C)(C)C)OC3=C(C=C(C=C3)C(C)(C)C)C(C)(C)C)C(C)(C)C,6.898407265684053,6.898407265684053,0.016950150035016653,-1.8928002960443442,0.24945796790233973,13.630434782608695,646.937,583.4330000000002,646.4514825059998,254.0,0.0,0.529787005793903,-0.4081891162886402,0.529787005793903,0.4081891162886402,0.32608695652173914,0.5434782608695652,0.717391304347826,31.172454283268614,9.801212841848752,2.3226073987312565,-2.309337017798409,2.4988363514446563,-2.1955762443684086,7.426628894614929,0.3715002808186189,2.850955649294339,2.2363980730144872,1323.1193486711315,35.25878406613483,32.368110889598185,33.2625380805981,20.58052003591841,16.874196608338714,17.969641723349046,19.130283896297044,20.125220049302165,8.479460124996429,9.5167627652658,5.28341985568539,6.354647650277283,-2.5099999999999993,1494347294.0097601,37.9429414956971,12.83496681117288,9.528584027610838,283.40453412091927,13.571241485135452,17.248535499851716,0.0,0.0,0.0,8.60239248137637,0.0,0.0,0.0,0.0,161.02547200520092,67.37939849685648,16.690354475090988,0.0,13.571241485135452,8.60239248137637,0.0,0.0,0.0,157.11721241081193,0.0,87.97801256633649,0.0,17.248535499851716,13.571241485135452,0.0,17.248535499851716,8.60239248137637,0.0,32.489942816380676,0.0,158.00797854461322,54.59730361615449,0.0,0.0,0.0,27.69,8.60239248137637,0.0,0.0,32.489942816380676,0.0,33.938889974942704,16.690354475090988,0.0,0.0,179.2245732105858,13.571241485135452,20.69522179705216,0.0,0.0,0.0,6.849110524477866,2.371810594608213,19.70752744735023,0.0,40.34320400662996,-1.8928002960443442,0.5714285714285714,46.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10.586878148164056,3.0,13.235299999999976,200.32999999999922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM4,"2,6-ditert-butyl-4-methylphenol",128-37-0,C15H24O,4.0,220.4,265.0,12.75,5.3,1.499,1.828,2.143,1.81,CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C,10.384490740740741,10.384490740740741,0.01775462962962937,-0.017754629629629592,0.6909972184662642,12.9375,220.35599999999997,196.16399999999996,220.182715388,90.0,0.0,0.1225404948051055,-0.5073406948944928,0.5073406948944928,0.1225404948051055,0.8125,1.125,1.375,16.256287952477496,9.784004139734577,2.251259343897377,-2.2733579281115155,2.3892918669083505,-2.169654805783471,5.489972439780842,0.4227034301440168,2.041929581161227,3.507848337934589,353.8715828475769,12.723614639131599,11.601914133879209,11.601914133879209,7.031710636090997,5.878307336129231,5.878307336129231,6.708649137390711,6.708649137390711,2.870282750686708,2.870282750686708,1.9222353228461981,1.9222353228461981,-0.98,1617.2082282796916,13.086577896138483,3.796604615588104,2.5766132168457063,99.51011590126242,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.23860882676395,28.880621121878175,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,59.296141336627926,0.0,28.823088612014207,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,5.106527394840706,10.82998093879356,6.923737199690624,58.23277767323472,12.13273413692322,0.0,0.0,0.0,20.23,0.0,5.106527394840706,0.0,10.82998093879356,5.749511833283905,11.126902983393991,5.563451491696996,0.0,0.0,60.59889453475758,0.0,0.0,0.0,0.0,10.384490740740741,3.258472222222224,0.4635185185185189,4.175740740740741,0.0,14.884444444444444,0.0,0.6,16.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.105285127670789,1.0,4.295620000000003,70.24380000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM5,"2,4-ditert-butylphenol",96-76-4,C14H22O,3.0,206.3,264.0,11.56,5.19,1.499,1.0,1.0,1.0,CC(C)(C)C1=CC(=C(C=C1)O)C(C)(C)C,9.836309996220711,9.836309996220711,0.008587962962963047,-0.008587962962963047,0.6802500634680617,12.933333333333334,206.32899999999998,184.15299999999996,206.167065324,84.0,0.0,0.11881889831958155,-0.5076537926393321,0.5076537926393321,0.11881889831958155,0.8666666666666667,1.4,1.8,16.25546244305452,9.801508132819928,2.2125120403334875,-2.250879607602221,2.339300032409246,-2.1567410303396284,5.419658504598087,0.4444179191667963,1.9983660355057518,3.2993579461545743,350.58194170955596,11.853371151128522,10.679264403068837,10.679264403068837,6.621027033568037,5.4616406694625645,5.4616406694625645,6.231928247533009,6.231928247533009,2.670591972927354,2.670591972927354,1.6032731629403152,1.6032731629403152,-0.98,1105.0964176346806,12.091326676176887,3.5498441048882055,2.740489655789202,93.14517378686584,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.675157335066956,28.02325099064916,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,52.372404136937305,0.0,29.32600418877882,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,5.106527394840706,10.82998093879356,0.0,52.66932618153773,18.19910120538483,0.0,0.0,0.0,20.23,0.0,5.106527394840706,0.0,10.82998093879356,5.749511833283905,5.563451491696996,5.563451491696996,6.06636706846161,6.06636706846161,47.608790266605354,0.0,0.0,0.0,0.0,9.836309996220711,2.415856481481482,0.39861111111111147,5.93162037037037,0.0,12.917602040816329,0.0,0.5714285714285714,15.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861488314780268,1.0,3.987200000000003,65.50680000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM6,"2,4-dimethylphenol",105-67-9,C8H10O,4.0,122.2,212.0,10.60,2.3,1.54,0.71,0.377,0.424,CC1=CC(=C(C=C1)O)C,9.043703703703704,9.043703703703704,0.37555555555555586,0.37555555555555586,0.5577043959706656,9.555555555555555,122.16699999999997,112.08699999999997,122.07316494,48.0,0.0,0.11799932341781073,-0.5076869366940918,0.5076869366940918,0.11799932341781073,1.2222222222222223,1.8888888888888888,2.3333333333333335,16.255283231028788,10.141013979595725,1.9121012180816046,-1.9662802561396768,2.1503676551195547,-1.7478908746833306,5.3353432292900465,0.4707220428245064,1.7965675742516067,3.171678030440915,215.80766205433733,6.8533711511285205,5.679264403068836,5.679264403068836,4.198377302757662,2.961640669462564,2.961640669462564,2.2899409494252287,2.2899409494252287,1.3522952509676334,1.3522952509676334,0.805386579086908,0.805386579086908,-0.98,104.20091930659319,6.144688279301746,2.094917408045428,1.2244346499594405,54.955521100486195,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.696185628620217,25.477292959539852,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,13.847474399381248,0.0,29.32600418877882,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,5.106527394840706,0.0,13.847474399381248,11.126902983393991,18.19910120538483,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,5.749511833283905,5.563451491696996,5.563451491696996,6.06636706846161,25.980208536304467,0.0,5.106527394840706,0.0,0.0,0.0,9.043703703703704,2.1252777777777783,0.37555555555555586,5.55787037037037,0.0,3.8975925925925927,0.0,0.25,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.430290493702437,1.0,2.0090399999999997,37.5808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM7,2-tert-butyl-4-methoxyphenol,25013-16-5,C11H16O2,4.0,180.2,268.0,10.58,3.5,1.491,0.606,0.506,0.583,CC(C)(C)C1=C(C=CC(=C1)OC)O,9.610544690098262,9.610544690098262,0.056921296296296386,-0.056921296296296386,0.7196204900637713,11.384615384615385,180.24699999999999,164.11899999999997,180.115029752,72.0,0.0,0.11907032868407832,-0.5076493680895532,0.5076493680895532,0.11907032868407832,1.2307692307692308,1.8461538461538463,2.3076923076923075,16.465404867181956,9.860938773312746,2.1779543517201088,-2.203089710344993,2.3258242009283876,-2.107917045591942,5.425238193710473,0.4053763185598685,2.030511162134955,3.191702676530764,297.4488554839454,10.06047793231507,8.5875126935327,8.5875126935327,5.947706970623635,4.324013105158359,4.324013105158359,4.133079518565643,4.133079518565643,2.01173365939925,2.01173365939925,1.242844564492559,1.242844564492559,-1.18,615.2448821268914,9.90460236886633,3.2857524238519376,2.142679086551924,79.16389267318289,9.843390348640755,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.771211599071872,23.61409167478161,5.563451491696996,7.109797541277533,9.843390348640755,0.0,0.0,0.0,0.0,26.186202068468653,7.109797541277533,23.762552697081826,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,12.216324936118239,5.41499046939678,0.0,26.334663090768867,18.19910120538483,0.0,0.0,0.0,29.46,0.0,5.106527394840706,0.0,5.41499046939678,5.749511833283905,11.3129633249809,0.0,19.242531678200756,6.06636706846161,20.771211599071872,4.736862953800049,5.093888888888889,0.0,0.0,9.610544690098262,0.8521990740740741,1.107430555555556,5.2909953703703705,0.0,6.17111111111111,1.6238303099017384,0.45454545454545453,13.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.503390095445553,1.0,2.698300000000001,53.358800000000045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM8,"bis(2-ethylhexyl) benzene-1,2-dicarboxylate",117-81-7,C24H38O4,6.0,390.6,386.0,-6.70,7.6,1.486,0.823,0.824,0.838,CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC,12.56978222560068,12.56978222560068,0.29115856219030833,-0.44396020432456207,0.3433083562994692,13.0,390.5640000000003,352.26000000000016,390.277009696,158.0,0.0,0.3385161286350641,-0.4617829068048831,0.4617829068048831,0.3385161286350641,0.75,1.1428571428571428,1.4642857142857142,16.539816761429716,10.001028122176475,2.206148135422535,-2.1656982285674276,2.178481497162466,-2.189415324235853,6.026330627460064,0.03813371972314513,2.7319877262073247,2.6905904564648386,530.7228097510646,20.777810114122516,18.168162588858685,18.168162588858685,13.565610567764073,10.999113986836347,10.999113986836347,7.575511645914164,7.575511645914164,5.353703916342759,5.353703916342759,3.177910414975333,3.177910414975333,-1.8399999999999999,1339602.8616684997,24.198226299694188,14.19947922081137,8.450621957950466,170.55049583773723,9.473725907600098,0.0,0.0,0.0,0.0,11.938610575903699,0.0,9.589074368143644,0.0,0.0,78.35261267324178,36.81018947509803,0.0,24.340666912419827,19.06280027574374,11.938610575903699,0.0,0.0,11.835812092322787,79.06152178217057,13.213763929025836,35.392371257240434,0.0,0.0,0.0,0.0,0.0,0.0,25.152374504929536,9.473725907600098,11.835812092322787,99.7774991337082,24.26546827384644,0.0,0.0,0.0,52.60000000000001,11.938610575903699,9.589074368143644,0.0,0.0,36.17647900474261,51.36657298340809,0.0,24.26546827384644,0.0,27.694948798762496,9.473725907600098,11.044333203973355,0.0,25.13956445120136,0.0,0.5823171243806167,-0.1529355583833737,6.774134486745417,8.609120099155762,9.336799526260199,0.0,0.6666666666666666,28.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,4.0,0.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,12.271507554392814,1.0,6.433000000000007,113.61900000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
